zipcode,county,state,negative_zipcode
29461,Berkeley County,SC,0
29464,Charleston County,SC,0
29466,Berkeley County,SC,0
29468,Berkeley County,SC,0
29469,Berkeley County,SC,0
29470,Charleston County,SC,0
29471,Dorchester County,SC,0
29472,Berkeley County,SC,0
29474,Colleton County,SC,0
29475,Colleton County,SC,0
29477,Colleton County,SC,0
29479,Berkeley County,SC,0
29481,Bamberg County,SC,0
29482,Charleston County,SC,0
29483,Berkeley County,SC,0
29485,Charleston County,SC,0
29486,Berkeley County,SC,0
29487,Charleston County,SC,0
29488,Colleton County,SC,0
29492,Berkeley County,SC,0
29493,Colleton County,SC,0
29501,Darlington County,SC,0
29505,Florence County,SC,0
29506,Darlington County,SC,0
29510,Georgetown County,SC,0
29511,Horry County,SC,0
29512,Marlboro County,SC,0
29516,Marlboro County,SC,0
29518,Clarendon County,SC,0
29519,Marion County,SC,0
29520,Chesterfield County,SC,0
29525,Dillon County,SC,0
29526,Horry County,SC,0
29527,Horry County,SC,0
29530,Florence County,SC,0
29532,Darlington County,SC,0
29536,Dillon County,SC,0
29540,Darlington County,SC,0
29541,Florence County,SC,0
29543,Dillon County,SC,0
29544,Horry County,SC,0
29545,Horry County,SC,0
29546,Marion County,SC,0
29547,Dillon County,SC,0
29550,Chesterfield County,SC,0
29554,Florence County,SC,0
29555,Florence County,SC,0
29556,Williamsburg County,SC,0
29560,Clarendon County,SC,0
29563,Dillon County,SC,0
29564,Williamsburg County,SC,0
29565,Dillon County,SC,0
29566,Horry County,SC,0
29567,Dillon County,SC,0
29568,Horry County,SC,0
29569,Horry County,SC,0
29570,Marlboro County,SC,0
29571,Dillon County,SC,0
29572,Horry County,SC,0
29574,Dillon County,SC,0
29575,Horry County,SC,0
29576,Georgetown County,SC,0
29577,Horry County,SC,0
29579,Horry County,SC,0
29580,Williamsburg County,SC,0
29581,Dillon County,SC,0
29582,Horry County,SC,0
29583,Florence County,SC,0
29584,Chesterfield County,SC,0
29585,Georgetown County,SC,0
29588,Horry County,SC,0
29589,Marion County,SC,0
29590,Williamsburg County,SC,0
29591,Florence County,SC,0
29592,Dillon County,SC,0
29593,Chesterfield County,SC,0
29594,Marlboro County,SC,0
29596,Marlboro County,SC,0
29601,Greenville County,SC,0
29605,Greenville County,SC,0
29607,Greenville County,SC,0
29609,Greenville County,SC,0
29611,Anderson County,SC,0
29613,Greenville County,SC,0
29614,Greenville County,SC,0
29615,Greenville County,SC,0
29617,Greenville County,SC,0
29620,Abbeville County,SC,0
29621,Anderson County,SC,0
29624,Anderson County,SC,0
29625,Anderson County,SC,0
29626,Anderson County,SC,0
29627,Abbeville County,SC,0
29628,Abbeville County,SC,1
29630,Anderson County,SC,0
29631,Anderson County,SC,0
29634,Pickens County,SC,0
29635,Greenville County,SC,0
29638,Abbeville County,SC,0
29639,Abbeville County,SC,0
29640,Pickens County,SC,0
29642,Anderson County,SC,0
29643,Anderson County,SC,0
29644,Greenville County,SC,0
29645,Laurens County,SC,0
29646,Abbeville County,SC,0
29649,Abbeville County,SC,0
29650,Greenville County,SC,0
29651,Greenville County,SC,0
29653,Abbeville County,SC,0
29654,Abbeville County,SC,0
29655,Abbeville County,SC,0
29657,Anderson County,SC,0
29658,Oconee County,SC,0
29659,Abbeville County,SC,0
29661,Greenville County,SC,0
29662,Greenville County,SC,0
29664,Oconee County,SC,0
29665,Oconee County,SC,0
29666,Greenwood County,SC,0
29667,Pickens County,SC,0
29669,Anderson County,SC,0
29670,Anderson County,SC,0
29671,Pickens County,SC,0
29672,Oconee County,SC,0
29673,Anderson County,SC,0
29676,Oconee County,SC,0
29678,Oconee County,SC,0
29680,Greenville County,SC,0
29681,Greenville County,SC,0
29682,Pickens County,SC,0
29683,Greenville County,SC,0
29684,Anderson County,SC,0
29685,Pickens County,SC,0
29686,Oconee County,SC,0
29687,Greenville County,SC,0
29689,Anderson County,SC,0
29690,Greenville County,SC,0
29691,Oconee County,SC,0
29692,Abbeville County,SC,0
29693,Oconee County,SC,0
29696,Oconee County,SC,0
29697,Anderson County,SC,0
29702,Cherokee County,SC,0
29704,Chester County,SC,0
29706,Chester County,SC,0
29707,Lancaster County,SC,0
29708,York County,SC,0
29709,Chesterfield County,SC,0
29710,York County,SC,0
29712,Chester County,SC,0
29714,Chester County,SC,0
29715,York County,SC,0
29717,York County,SC,0
29718,Chesterfield County,SC,0
29720,Lancaster County,SC,0
29726,York County,SC,0
29727,Chesterfield County,SC,0
29728,Chesterfield County,SC,0
29729,Chester County,SC,0
29730,Chester County,SC,0
29732,York County,SC,0
29733,York County,SC,0
29741,Chesterfield County,SC,0
29742,Chester County,SC,0
29743,Cherokee County,SC,0
29745,York County,SC,0
29801,Aiken County,SC,0
29803,Aiken County,SC,0
29805,Aiken County,SC,0
29809,Aiken County,SC,0
29810,Allendale County,SC,0
29812,Allendale County,SC,0
29816,Aiken County,SC,0
29817,Bamberg County,SC,0
29819,Abbeville County,SC,0
29821,Edgefield County,SC,0
29824,Edgefield County,SC,0
29826,Barnwell County,SC,1
29827,Allendale County,SC,0
29828,Aiken County,SC,0
29829,Aiken County,SC,0
29831,Aiken County,SC,0
29832,Aiken County,SC,0
29834,Aiken County,SC,0
29835,Edgefield County,SC,0
29836,Allendale County,SC,0
29838,Edgefield County,SC,0
29840,McCormick County,SC,0
29841,Aiken County,SC,0
29842,Aiken County,SC,0
29843,Bamberg County,SC,0
29844,McCormick County,SC,0
29845,Edgefield County,SC,0
29847,Aiken County,SC,0
29848,Edgefield County,SC,0
29849,Allendale County,SC,0
29851,Aiken County,SC,0
29853,Aiken County,SC,0
29856,Aiken County,SC,0
29860,Aiken County,SC,0
29899,McCormick County,SC,0
29902,Beaufort County,SC,0
29904,Beaufort County,SC,0
29905,Beaufort County,SC,0
29906,Beaufort County,SC,0
29907,Beaufort County,SC,0
29909,Beaufort County,SC,0
29910,Beaufort County,SC,0
29911,Hampton County,SC,0
29912,Jasper County,SC,0
29915,Beaufort County,SC,0
29916,Hampton County,SC,0
29918,Hampton County,SC,0
29920,Beaufort County,SC,0
29921,Hampton County,SC,0
29922,Hampton County,SC,1
29923,Hampton County,SC,1
29924,Hampton County,SC,0
29926,Beaufort County,SC,0
29927,Jasper County,SC,0
29928,Beaufort County,SC,0
29929,Colleton County,SC,0
29932,Allendale County,SC,1
29934,Hampton County,SC,0
29935,Beaufort County,SC,0
29936,Beaufort County,SC,0
29939,Hampton County,SC,0
29940,Beaufort County,SC,0
29941,Beaufort County,SC,0
29943,Jasper County,SC,0
29944,Hampton County,SC,0
29945,Beaufort County,SC,0
30002,DeKalb County,GA,0
30004,Cherokee County,GA,0
30005,Forsyth County,GA,0
30008,Cobb County,GA,0
30009,Fulton County,GA,0
30011,Barrow County,GA,0
30012,DeKalb County,GA,0
30013,Newton County,GA,0
30014,Jasper County,GA,0
30016,Newton County,GA,0
30017,Gwinnett County,GA,0
30018,Walton County,GA,0
30019,Gwinnett County,GA,0
30021,DeKalb County,GA,0
30022,Fulton County,GA,0
30024,Forsyth County,GA,0
30025,Morgan County,GA,0
30028,Cherokee County,GA,0
30030,DeKalb County,GA,0
30032,DeKalb County,GA,0
30033,DeKalb County,GA,0
30034,DeKalb County,GA,0
30035,DeKalb County,GA,0
30038,DeKalb County,GA,0
30039,DeKalb County,GA,0
30040,Cherokee County,GA,0
30041,Forsyth County,GA,0
30043,Gwinnett County,GA,0
30044,Gwinnett County,GA,0
30045,Gwinnett County,GA,0
30046,Gwinnett County,GA,0
30047,Gwinnett County,GA,0
30052,Gwinnett County,GA,0
30054,Newton County,GA,0
30055,Jasper County,GA,0
30056,Jasper County,GA,0
30058,DeKalb County,GA,0
30060,Cobb County,GA,0
30062,Cobb County,GA,0
30064,Cobb County,GA,0
30066,Cherokee County,GA,0
30067,Cobb County,GA,0
30068,Cobb County,GA,0
30070,Newton County,GA,1
30071,Gwinnett County,GA,0
30072,DeKalb County,GA,0
30075,Cherokee County,GA,0
30076,Fulton County,GA,0
30078,Gwinnett County,GA,0
30079,DeKalb County,GA,0
30080,Cobb County,GA,0
30082,Cobb County,GA,0
30083,DeKalb County,GA,0
30084,DeKalb County,GA,0
30087,DeKalb County,GA,0
30088,DeKalb County,GA,0
30090,Cobb County,GA,0
30092,Fulton County,GA,0
30093,DeKalb County,GA,0
30094,DeKalb County,GA,0
30096,Gwinnett County,GA,0
30097,Forsyth County,GA,0
30101,Bartow County,GA,0
30102,Bartow County,GA,0
30103,Bartow County,GA,0
30104,Bartow County,GA,0
30105,Chattooga County,GA,0
30106,Cobb County,GA,0
30107,Cherokee County,GA,0
30108,Carroll County,GA,0
30110,Carroll County,GA,0
30111,Cobb County,GA,0
30113,Haralson County,GA,0
30114,Cherokee County,GA,0
30115,Cherokee County,GA,0
30116,Carroll County,GA,0
30117,Carroll County,GA,0
30118,Carroll County,GA,0
30120,Bartow County,GA,0
30121,Bartow County,GA,0
30122,Cobb County,GA,0
30124,Floyd County,GA,0
30125,Floyd County,GA,0
30126,Cobb County,GA,0
30127,Cobb County,GA,0
30132,Paulding County,GA,0
30134,Douglas County,GA,0
30135,Douglas County,GA,0
30137,Bartow County,GA,0
30139,Bartow County,GA,0
30141,Cobb County,GA,0
30143,Cherokee County,GA,0
30144,Cobb County,GA,0
30145,Bartow County,GA,0
30147,Floyd County,GA,0
30148,Dawson County,GA,0
30149,Floyd County,GA,0
30152,Cobb County,GA,0
30153,Haralson County,GA,0
30157,Cobb County,GA,0
30161,Bartow County,GA,0
30165,Chattooga County,GA,0
30168,Cobb County,GA,0
30170,Carroll County,GA,0
30171,Bartow County,GA,0
30173,Floyd County,GA,0
30175,Gilmer County,GA,0
30176,Haralson County,GA,0
30177,Pickens County,GA,0
30178,Bartow County,GA,0
30179,Carroll County,GA,0
30180,Carroll County,GA,0
30182,Carroll County,GA,0
30183,Bartow County,GA,0
30184,Bartow County,GA,0
30185,Carroll County,GA,0
30187,Carroll County,GA,0
30188,Cherokee County,GA,0
30189,Cherokee County,GA,0
30204,Lamar County,GA,0
30205,Fayette County,GA,0
30206,Pike County,GA,0
30213,Fayette County,GA,0
30214,Fayette County,GA,0
30215,Clayton County,GA,0
30216,Butts County,GA,0
30217,Coweta County,GA,0
30218,Meriwether County,GA,0
30220,Coweta County,GA,0
30222,Meriwether County,GA,0
30223,Butts County,GA,0
30224,Butts County,GA,0
30228,Clayton County,GA,0
30229,Coweta County,GA,1
30230,Coweta County,GA,0
30233,Appling County,GA,0
30234,Butts County,GA,0
30236,Clayton County,GA,0
30238,Clayton County,GA,0
30240,Troup County,GA,0
30241,Meriwether County,GA,0
30248,Butts County,GA,0
30250,Clayton County,GA,0
30251,Meriwether County,GA,0
30252,Henry County,GA,0
30253,Henry County,GA,0
30256,Lamar County,GA,0
30257,Lamar County,GA,0
30258,Pike County,GA,0
30259,Coweta County,GA,0
30260,Clayton County,GA,0
30263,Coweta County,GA,0
30265,Coweta County,GA,0
30268,Coweta County,GA,0
30269,Fayette County,GA,0
30272,Fulton County,GA,0
30273,Clayton County,GA,0
30274,Clayton County,GA,0
30275,Coweta County,GA,0
30276,Coweta County,GA,0
30277,Coweta County,GA,0
30281,Clayton County,GA,0
30284,Spalding County,GA,0
30285,Lamar County,GA,0
30286,Upson County,GA,0
30288,Clayton County,GA,0
30289,Coweta County,GA,0
30290,Fayette County,GA,0
30291,Fulton County,GA,0
30292,Pike County,GA,0
30293,Meriwether County,GA,0
30294,Clayton County,GA,0
30295,Lamar County,GA,0
30296,Clayton County,GA,0
30297,Clayton County,GA,0
30303,Fulton County,GA,0
30305,Fulton County,GA,0
30306,DeKalb County,GA,0
30307,DeKalb County,GA,0
30308,Fulton County,GA,0
30309,Fulton County,GA,0
30310,Fulton County,GA,0
30311,Fulton County,GA,0
30312,Fulton County,GA,0
30313,Fulton County,GA,0
30314,Fulton County,GA,0
30315,DeKalb County,GA,0
30316,DeKalb County,GA,0
30317,DeKalb County,GA,0
30318,Fulton County,GA,0
30319,DeKalb County,GA,0
30322,DeKalb County,GA,0
30324,DeKalb County,GA,0
30326,DeKalb County,GA,0
30327,Fulton County,GA,0
30328,DeKalb County,GA,0
30329,DeKalb County,GA,0
30331,Fulton County,GA,0
30332,Fulton County,GA,0
30334,Fulton County,GA,0
30336,Fulton County,GA,0
30337,Clayton County,GA,0
30338,DeKalb County,GA,0
30339,Cobb County,GA,0
30340,DeKalb County,GA,0
30341,DeKalb County,GA,0
30342,Fulton County,GA,0
30344,Clayton County,GA,0
30345,DeKalb County,GA,0
30346,DeKalb County,GA,0
30349,Clayton County,GA,0
30350,DeKalb County,GA,0
30354,Clayton County,GA,0
30360,DeKalb County,GA,0
30363,Fulton County,GA,0
30401,Emanuel County,GA,0
30410,Montgomery County,GA,0
30411,Laurens County,GA,1
30412,Montgomery County,GA,0
30413,Jefferson County,GA,0
30414,Evans County,GA,0
30415,Bulloch County,GA,0
30417,Bulloch County,GA,0
30420,Candler County,GA,0
30421,Evans County,GA,0
30423,Evans County,GA,0
30425,Bulloch County,GA,0
30426,Burke County,GA,0
30427,Long County,GA,0
30428,Laurens County,GA,0
30429,Evans County,GA,1
30434,Burke County,GA,0
30436,Appling County,GA,0
30439,Bulloch County,GA,0
30441,Burke County,GA,0
30442,Burke County,GA,0
30445,Montgomery County,GA,0
30446,Effingham County,GA,0
30448,Emanuel County,GA,0
30449,Screven County,GA,1
30450,Bulloch County,GA,0
30451,Candler County,GA,0
30452,Bulloch County,GA,0
30453,Evans County,GA,0
30454,Laurens County,GA,0
30455,Jenkins County,GA,0
30456,Burke County,GA,0
30457,Emanuel County,GA,0
30458,Bulloch County,GA,0
30460,Bulloch County,GA,0
30461,Bulloch County,GA,0
30464,Emanuel County,GA,0
30467,Screven County,GA,0
30470,Montgomery County,GA,0
30471,Bulloch County,GA,0
30473,Montgomery County,GA,0
30474,Emanuel County,GA,0
30477,Emanuel County,GA,0
30501,Hall County,GA,0
30504,Hall County,GA,0
30506,Forsyth County,GA,0
30507,Hall County,GA,0
30510,Banks County,GA,0
30511,Banks County,GA,0
30512,Fannin County,GA,0
30513,Fannin County,GA,0
30516,Franklin County,GA,0
30517,Barrow County,GA,0
30518,Gwinnett County,GA,0
30519,Forsyth County,GA,0
30520,Franklin County,GA,0
30521,Banks County,GA,0
30522,Fannin County,GA,0
30523,Habersham County,GA,0
30525,Rabun County,GA,0
30527,Hall County,GA,0
30528,Hall County,GA,0
30529,Banks County,GA,0
30530,Banks County,GA,0
30531,Habersham County,GA,0
30533,Dawson County,GA,0
30534,Cherokee County,GA,0
30535,Habersham County,GA,0
30536,Dawson County,GA,0
30537,Rabun County,GA,0
30538,Franklin County,GA,0
30539,Gilmer County,GA,0
30540,Gilmer County,GA,0
30541,Fannin County,GA,0
30542,Hall County,GA,0
30543,Banks County,GA,0
30545,White County,GA,0
30546,Towns County,GA,0
30547,Banks County,GA,0
30548,Barrow County,GA,0
30549,Jackson County,GA,0
30552,Rabun County,GA,0
30553,Franklin County,GA,0
30554,Banks County,GA,0
30555,Fannin County,GA,0
30557,Franklin County,GA,0
30558,Banks County,GA,0
30559,Fannin County,GA,0
30560,Fannin County,GA,0
30562,Rabun County,GA,0
30563,Habersham County,GA,0
30564,Hall County,GA,0
30565,Jackson County,GA,0
30566,Hall County,GA,0
30567,Hall County,GA,0
30568,Rabun County,GA,0
30571,Habersham County,GA,0
30572,Fannin County,GA,0
30573,Rabun County,GA,1
30575,Hall County,GA,0
30576,Rabun County,GA,0
30577,Banks County,GA,0
30581,Rabun County,GA,1
30582,Towns County,GA,0
30597,Lumpkin County,GA,0
30598,Stephens County,GA,0
30601,Clarke County,GA,0
30602,Clarke County,GA,0
30605,Clarke County,GA,0
30606,Clarke County,GA,0
30607,Clarke County,GA,0
30609,Clarke County,GA,0
30619,Oconee County,GA,0
30620,Barrow County,GA,0
30621,Morgan County,GA,0
30622,Barrow County,GA,0
30623,Morgan County,GA,0
30624,Elbert County,GA,0
30625,Morgan County,GA,0
30627,Madison County,GA,0
30628,Madison County,GA,0
30629,Madison County,GA,0
30630,Oglethorpe County,GA,0
30631,Greene County,GA,0
30633,Banks County,GA,0
30634,Elbert County,GA,0
30635,Elbert County,GA,0
30639,Franklin County,GA,0
30641,Dawson County,GA,0
30642,Greene County,GA,0
30643,Hart County,GA,0
30646,Clarke County,GA,0
30648,Oglethorpe County,GA,0
30650,Greene County,GA,0
30655,Walton County,GA,0
30656,Barrow County,GA,0
30660,Oglethorpe County,GA,0
30662,Elbert County,GA,0
30663,Morgan County,GA,0
30664,Taliaferro County,GA,0
30665,Greene County,GA,0
30666,Barrow County,GA,0
30667,Oglethorpe County,GA,0
30668,Lincoln County,GA,0
30669,Greene County,GA,0
30673,Wilkes County,GA,0
30677,Greene County,GA,0
30678,Greene County,GA,0
30680,Barrow County,GA,0
30683,Clarke County,GA,0
30701,Floyd County,GA,0
30705,Gilmer County,GA,0
30707,Catoosa County,GA,0
30708,Murray County,GA,0
30710,Catoosa County,GA,0
30711,Murray County,GA,0
30720,Whitfield County,GA,0
30721,Murray County,GA,0
30724,Murray County,GA,0
30725,Walker County,GA,0
30726,Catoosa County,GA,0
30728,Walker County,GA,0
30730,Chattooga County,GA,0
30731,Chattooga County,GA,0
30733,Floyd County,GA,0
30734,Gordon County,GA,0
30735,Gordon County,GA,0
30736,Catoosa County,GA,0
30738,Dade County,GA,0
30739,Catoosa County,GA,0
30740,Walker County,GA,0
30741,Catoosa County,GA,0
30742,Catoosa County,GA,0
30746,Gordon County,GA,0
30747,Chattooga County,GA,0
30750,Dade County,GA,0
30751,Murray County,GA,1
30752,Dade County,GA,0
30753,Chattooga County,GA,0
30755,Catoosa County,GA,0
30756,Whitfield County,GA,0
30757,Dade County,GA,0
30802,Columbia County,GA,0
30803,Glascock County,GA,0
30805,Burke County,GA,0
30807,Warren County,GA,0
30808,McDuffie County,GA,0
30809,Columbia County,GA,0
30810,Glascock County,GA,0
30812,Richmond County,GA,0
30813,Columbia County,GA,0
30814,Columbia County,GA,0
30815,Burke County,GA,0
30816,Burke County,GA,0
30817,Lincoln County,GA,0
30818,Jefferson County,GA,0
30820,Glascock County,GA,0
30821,Warren County,GA,0
30822,Jenkins County,GA,0
30823,Glascock County,GA,0
30824,Columbia County,GA,0
30828,Glascock County,GA,0
30830,Burke County,GA,0
30833,Jefferson County,GA,0
30901,Richmond County,GA,0
30904,Richmond County,GA,0
30905,Richmond County,GA,0
30906,Richmond County,GA,0
30907,Columbia County,GA,0
30909,Columbia County,GA,0
30912,Richmond County,GA,0
31001,Wilcox County,GA,0
31002,Emanuel County,GA,0
31003,Wilkinson County,GA,0
31004,Monroe County,GA,0
31005,Houston County,GA,0
31006,Taylor County,GA,0
31007,Dooly County,GA,0
31008,Crawford County,GA,0
31009,Laurens County,GA,0
31011,Dodge County,GA,0
31012,Bleckley County,GA,0
31014,Bleckley County,GA,0
31015,Crisp County,GA,0
31016,Crawford County,GA,0
31017,Bleckley County,GA,0
31018,Washington County,GA,0
31019,Laurens County,GA,0
31020,Bibb County,GA,0
31021,Laurens County,GA,0
31022,Bleckley County,GA,0
31023,Dodge County,GA,0
31024,Jasper County,GA,0
31025,Houston County,GA,0
31027,Laurens County,GA,0
31028,Houston County,GA,0
31029,Butts County,GA,0
31030,Crawford County,GA,0
31031,Baldwin County,GA,0
31032,Jones County,GA,0
31033,Baldwin County,GA,0
31034,Baldwin County,GA,1
31035,Washington County,GA,0
31036,Bleckley County,GA,0
31037,Dodge County,GA,0
31038,Jasper County,GA,0
31039,Taylor County,GA,0
31041,Macon County,GA,1
31042,Laurens County,GA,0
31044,Twiggs County,GA,0
31045,Hancock County,GA,0
31046,Jones County,GA,0
31047,Houston County,GA,0
31049,Emanuel County,GA,0
31050,Crawford County,GA,1
31051,Dooly County,GA,0
31052,Bibb County,GA,0
31054,Wilkinson County,GA,0
31055,Telfair County,GA,0
31057,Macon County,GA,0
31058,Marion County,GA,0
31060,Dodge County,GA,0
31061,Baldwin County,GA,0
31062,Baldwin County,GA,0
31063,Dooly County,GA,0
31064,Jasper County,GA,0
31065,Bleckley County,GA,0
31066,Bibb County,GA,0
31067,Washington County,GA,0
31068,Macon County,GA,0
31069,Houston County,GA,0
31070,Dooly County,GA,0
31071,Dooly County,GA,0
31072,Crisp County,GA,0
31075,Laurens County,GA,0
31076,Macon County,GA,0
31077,Dodge County,GA,0
31078,Crawford County,GA,0
31079,Ben Hill County,GA,0
31081,Macon County,GA,0
31082,Baldwin County,GA,0
31083,Telfair County,GA,0
31085,Jasper County,GA,0
31087,Baldwin County,GA,1
31088,Houston County,GA,0
31089,Johnson County,GA,0
31090,Wilkinson County,GA,0
31091,Dooly County,GA,0
